feature,species,strength,epoch
petal_length,setosa,-2.6913588153797616,1613
petal_width,setosa,-1.249601654659353,1613
context,setosa,0.3114274249724534,1613
sepal_length,versicolor,0.48028920603254677,1613
sepal_width,versicolor,-2.37157342010571,1613
petal_length,versicolor,1.0799596817276076,1613
petal_width,versicolor,-2.893751405271648,1613
context,versicolor,3.0908049021811035,1613
sepal_length,virginica,-2.677567332394316,1613
sepal_width,virginica,-2.742029315736025,1613
petal_length,virginica,4.031402337810472,1613
petal_width,virginica,4.593342783383306,1613
context,virginica,-2.7527359264484463,1613
sepal_length,setosa,0.4925827821688508,1614
sepal_width,setosa,1.7256364942974038,1614
petal_length,setosa,-2.6916035899470887,1614
petal_width,setosa,-1.2497260636591625,1614
context,setosa,0.3114540920131407,1614
sepal_length,versicolor,0.4782149861497372,1614
sepal_width,versicolor,-2.3725625587218473,1614
petal_length,versicolor,1.0790034206396362,1614
petal_width,versicolor,-2.894546137898497,1614
context,versicolor,3.091721662022641,1614
sepal_length,virginica,-2.6769950313662165,1614
sepal_width,virginica,-2.742051834281641,1614
petal_length,virginica,4.032682152352675,1614
petal_width,virginica,4.594431881477219,1614
context,virginica,-2.753510501951085,1614
sepal_length,setosa,0.4926275102104586,1615
sepal_width,setosa,1.725789419970788,1615
petal_length,setosa,-2.6918478815183704,1615
petal_width,setosa,-1.2498503070761031,1615
context,setosa,0.31148088077518277,1615
sepal_length,versicolor,0.4779153142772288,1615
sepal_width,versicolor,-2.37270085779637,1615
petal_length,versicolor,1.079405852350176,1615
petal_width,versicolor,-2.8948771546101777,1615
context,versicolor,3.092936520962188,1615
sepal_length,virginica,-2.676973728524136,1615
sepal_width,virginica,-2.742332929995007,1615
petal_length,virginica,4.033531206454978,1615
petal_width,virginica,4.59536990175192,1615
context,virginica,-2.754369347782544,1615
sepal_length,setosa,0.4926715255617916,1616
sepal_width,setosa,1.7259418668312756,1616
petal_length,setosa,-2.692092359795103,1616
petal_width,setosa,-1.2499745729168885,1616
context,setosa,0.3115075189301577,1616
sepal_length,versicolor,0.4801383151857736,1616
sepal_width,versicolor,-2.371562484004574,1616
petal_length,versicolor,1.0813769064233651,1616
petal_width,versicolor,-2.894713538759861,1616
context,versicolor,3.0945857129807077,1616
sepal_length,virginica,-2.6783244531256143,1616
sepal_width,virginica,-2.7432368655825274,1616
petal_length,virginica,4.033300386485881,1616
petal_width,virginica,4.595950133967552,1616
context,virginica,-2.7554432807372966,1616
sepal_length,setosa,0.4927147520819791,1617
sepal_width,setosa,1.7260937987001206,1617
petal_length,setosa,-2.69233706226763,1617
petal_width,setosa,-1.2500988693701154,1617
context,setosa,0.31153399162626916,1617
sepal_length,versicolor,0.4775505929626627,1617
sepal_width,versicolor,-2.372831142916384,1617
petal_length,versicolor,1.0801316965032879,1617
petal_width,versicolor,-2.8955714562202286,1617
context,versicolor,3.095432843779431,1617
sepal_length,virginica,-2.678523920777287,1617
sepal_width,virginica,-2.7436170045008663,1617
petal_length,virginica,4.033972934629001,1617
petal_width,virginica,4.59682738002281,1617
context,virginica,-2.756344503439097,1617
sepal_length,setosa,0.4927584795555285,1618
sepal_width,setosa,1.7262459329461306,1618
petal_length,setosa,-2.692581366323962,1618
petal_width,setosa,-1.2502230232714504,1618
context,setosa,0.3115605530125769,1618
sepal_length,versicolor,0.47705879141468627,1618
sepal_width,versicolor,-2.3730337796909313,1618
petal_length,versicolor,1.0802194640000513,1618
petal_width,versicolor,-2.896010312804309,1618
context,versicolor,3.0966396290677802,1618
sepal_length,virginica,-2.678770885661336,1618
sepal_width,virginica,-2.7440191229526016,1618
petal_length,virginica,4.0346121111674895,1618
petal_width,virginica,4.59768517675689,1618
context,virginica,-2.7572466832028364,1618
sepal_length,setosa,0.49280202956352015,1619
sepal_width,setosa,1.7263978828390953,1619
petal_length,setosa,-2.6928256005850866,1619
petal_width,setosa,-1.25034712684482,1619
context,setosa,0.3115870679893443,1619
sepal_length,versicolor,0.47832725234920653,1619
sepal_width,versicolor,-2.3723606648016213,1619
petal_length,versicolor,1.0816035705973552,1619
petal_width,versicolor,-2.8960145436230817,1619
context,versicolor,3.0981302622230014,1619
sepal_length,virginica,-2.6797472625700958,1619
sepal_width,virginica,-2.74475803507254,1619
petal_length,virginica,4.03467800847846,1619
petal_width,virginica,4.59835013494334,1619
context,virginica,-2.758261534853786,1619
sepal_length,setosa,0.49284632720690214,1620
sepal_width,setosa,1.7265501775139285,1620
petal_length,setosa,-2.6930693189288455,1620
petal_width,setosa,-1.2504710554266507,1620
context,setosa,0.3116137189165164,1620
sepal_length,versicolor,0.47493884120963176,1620
sepal_width,versicolor,-2.373911105278242,1620
petal_length,versicolor,1.0796702844025707,1620
petal_width,versicolor,-2.8971072361010837,1620
context,versicolor,3.0988514335727797,1620
sepal_length,virginica,-2.6791476744849363,1620
sepal_width,virginica,-2.7447683952953073,1620
petal_length,virginica,4.035977880816791,1620
petal_width,virginica,4.599439825635791,1620
context,virginica,-2.7590335093858416,1620
sepal_length,setosa,0.4928910961656986,1621
sepal_width,setosa,1.7267026506138634,1621
petal_length,setosa,-2.693312659203267,1621
petal_width,setosa,-1.2505948480206979,1621
context,setosa,0.3116404547807983,1621
sepal_length,versicolor,0.47560199105540635,1621
sepal_width,versicolor,-2.373532698218518,1621
petal_length,versicolor,1.0805955339617652,1621
petal_width,versicolor,-2.897275603192162,1621
context,versicolor,3.100239081794523,1621
sepal_length,virginica,-2.6795140957952954,1621
sepal_width,virginica,-2.745223367143642,1621
petal_length,virginica,4.036523997628342,1621
petal_width,virginica,4.600272923009668,1621
context,virginica,-2.75995528635227,1621
sepal_length,setosa,0.4929349579682673,1622
sepal_width,setosa,1.7268545374546969,1622
petal_length,setosa,-2.6935562742621664,1622
petal_width,setosa,-1.250718687733138,1622
context,setosa,0.31166699959009136,1622
sepal_length,versicolor,0.47553744133095144,1622
sepal_width,versicolor,-2.373453208381568,1622
petal_length,versicolor,1.0809025844355071,1622
petal_width,versicolor,-2.897684163779412,1622
context,versicolor,3.1015088775009305,1622
sepal_length,virginica,-2.6797091998085283,1622
sepal_width,virginica,-2.745601974812783,1622
petal_length,virginica,4.037195409495582,1622
petal_width,virginica,4.601148548641886,1622
context,virginica,-2.7608510272921696,1622
sepal_length,setosa,0.49297923225928925,1623
sepal_width,setosa,1.727006581062926,1623
petal_length,setosa,-2.6937995378126827,1623
petal_width,setosa,-1.250842400814379,1623
context,setosa,0.3116936146913311,1623
sepal_length,versicolor,0.47448235257033633,1623
sepal_width,versicolor,-2.3738329575354937,1623
petal_length,versicolor,1.0804296337618913,1623
petal_width,versicolor,-2.8983579660902654,1623
context,versicolor,3.1026341135844557,1623
sepal_length,virginica,-2.6804049139313686,1623
sepal_width,virginica,-2.7462156810643874,1623
petal_length,virginica,4.037477345288476,1623
petal_width,virginica,4.601888739864429,1623
context,virginica,-2.7618234249082207,1623
sepal_length,setosa,0.49302272325594876,1624
sepal_width,setosa,1.7271581092636616,1624
petal_length,setosa,-2.6940430205295707,1624
petal_width,setosa,-1.2509661404979255,1624
context,setosa,0.3117200653192252,1624
sepal_length,versicolor,0.4767238934239933,1624
sepal_width,versicolor,-2.372737445065491,1624
petal_length,versicolor,1.0824590368765423,1624
petal_width,versicolor,-2.898130117138885,1624
context,versicolor,3.1042786284110595,1624
sepal_length,virginica,-2.681062620298885,1624
sepal_width,virginica,-2.746808751249926,1624
petal_length,virginica,4.037789815688,1624
petal_width,virginica,4.602640434872333,1624
context,virginica,-2.7627940859466262,1624
sepal_length,setosa,0.49306649326293484,1625
sepal_width,setosa,1.7273097149835217,1625
petal_length,setosa,-2.6942862101097034,1625
petal_width,setosa,-1.2510897710091327,1625
context,setosa,0.3117465589930159,1625
sepal_length,versicolor,0.4768914286195075,1625
sepal_width,versicolor,-2.372594715562451,1625
petal_length,versicolor,1.082986966528784,1625
petal_width,versicolor,-2.898447932788797,1625
context,versicolor,3.105589678617812,1625
sepal_length,virginica,-2.680345263465222,1625
sepal_width,virginica,-2.7467671077261717,1625
petal_length,virginica,4.039185947298783,1625
petal_width,virginica,4.603755198357212,1625
context,virginica,-2.763544345473991,1625
sepal_length,setosa,0.4931100304999347,1626
sepal_width,setosa,1.7274611209043929,1626
petal_length,setosa,-2.6945293541209985,1626
petal_width,setosa,-1.2512133612223928,1626
context,setosa,0.3117729954469409,1626
sepal_length,versicolor,0.4765995322241373,1626
sepal_width,versicolor,-2.3726003935263082,1626
petal_length,versicolor,1.083182445883656,1626
petal_width,versicolor,-2.8988676300028176,1626
context,versicolor,3.106833766642672,1626
sepal_length,virginica,-2.681337140723364,1626
sepal_width,virginica,-2.747514693799666,1626
petal_length,virginica,4.039222122421473,1626
petal_width,virginica,4.604426444677018,1626
context,virginica,-2.7645629919472183,1626
sepal_length,setosa,0.4931536639181497,1627
sepal_width,setosa,1.7276124959586667,1627
petal_length,setosa,-2.694772303145939,1627
petal_width,setosa,-1.251336866658272,1627
context,setosa,0.3117994414639813,1627
sepal_length,versicolor,0.475923640876158,1627
sepal_width,versicolor,-2.3728722383319267,1627
petal_length,versicolor,1.0830823091975237,1627
petal_width,versicolor,-2.8994040979435165,1627
context,versicolor,3.1079991565595377,1627
sepal_length,virginica,-2.6817126670649594,1627
sepal_width,virginica,-2.747985720886739,1627
petal_length,virginica,4.0397481177653525,1627
petal_width,virginica,4.605251271202141,1627
context,virginica,-2.7654814133606327,1627
sepal_length,setosa,0.4931973954043754,1628
sepal_width,setosa,1.7277638447371044,1628
petal_length,setosa,-2.6950150450045043,1628
petal_width,setosa,-1.2514602842473126,1628
context,setosa,0.3118258951479175,1628
sepal_length,versicolor,0.47723156066133243,1628
sepal_width,versicolor,-2.3721174895063672,1628
petal_length,versicolor,1.0843562781098202,1628
petal_width,versicolor,-2.8995078384934776,1628
context,versicolor,3.1095160328182545,1628
sepal_length,virginica,-2.6825042212250105,1628
sepal_width,virginica,-2.748630328700491,1628
petal_length,virginica,4.039948710802263,1628
petal_width,virginica,4.6059710068781765,1628
context,virginica,-2.766472963338545,1628
sepal_length,setosa,0.49324116193764456,1629
sepal_width,setosa,1.7279151391999144,1629
petal_length,setosa,-2.6952576126596064,1629
petal_width,setosa,-1.2515836229131458,1629
context,setosa,0.3118523448043459,1629
sepal_length,versicolor,0.4764649848985767,1629
sepal_width,versicolor,-2.372386809107085,1629
petal_length,versicolor,1.0840762290602917,1629
petal_width,versicolor,-2.9000809356755735,1629
context,versicolor,3.110674450157707,1629
sepal_length,virginica,-2.6824370965648843,1629
sepal_width,virginica,-2.7488766352188425,1629
petal_length,virginica,4.040826625003349,1629
petal_width,virginica,4.606919456952099,1629
context,virginica,-2.7673249787315113,1629
sepal_length,setosa,0.49328443218811935,1630
sepal_width,setosa,1.7280660805054098,1630
petal_length,setosa,-2.6955002663437635,1630
petal_width,setosa,-1.2517069533458385,1630
context,setosa,0.31187868665445595,1630
sepal_length,versicolor,0.4751583308492549,1630
sepal_width,versicolor,-2.37303427868874,1630
petal_length,versicolor,1.0836639138878303,1630
petal_width,versicolor,-2.9006813565724046,1630
context,versicolor,3.1117106290514744,1630
sepal_length,virginica,-2.683070699021269,1630
sepal_width,virginica,-2.749465618309277,1630
petal_length,virginica,4.041158732749907,1630
petal_width,virginica,4.6076708600748635,1630
context,virginica,-2.768287640044594,1630
sepal_length,setosa,0.49332812018978806,1631
sepal_width,setosa,1.7282171752559226,1631
petal_length,setosa,-2.6957425620560396,1631
petal_width,setosa,-1.2518301557463958,1631
context,setosa,0.3119051000601039,1631
sepal_length,versicolor,0.474277894122179,1631
sepal_width,versicolor,-2.373470421294426,1631
petal_length,versicolor,1.083565309154909,1631
petal_width,versicolor,-2.901179012970804,1631
context,versicolor,3.1127920614945053,1631
sepal_length,virginica,-2.68343753280489,1631
sepal_width,virginica,-2.749937015990686,1631
petal_length,virginica,4.041689845281416,1631
petal_width,virginica,4.608488995381316,1631
context,virginica,-2.769211459376945,1631
sepal_length,setosa,0.49337121532722855,1632
sepal_width,setosa,1.7283678541344103,1632
petal_length,setosa,-2.695984996703649,1632
petal_width,setosa,-1.2519533654413222,1632
context,setosa,0.31193138923679303,1632
sepal_length,versicolor,0.471880919898258,1632
sepal_width,versicolor,-2.3746827294035855,1632
petal_length,versicolor,1.0825243614003683,1632
petal_width,versicolor,-2.9019808901657065,1632
context,versicolor,3.1136448888299806,1632
sepal_length,virginica,-2.6827066231875683,1632
sepal_width,virginica,-2.749878229141513,1632
petal_length,virginica,4.043089434050601,1632
petal_width,virginica,4.609608834941435,1632
context,virginica,-2.769957495927851,1632
sepal_length,setosa,0.4934153455556591,1633
sepal_width,setosa,1.7285190332746023,1633
petal_length,setosa,-2.6962267778680093,1633
petal_width,setosa,-1.2520763633355663,1633
context,setosa,0.3119578687596184,1633
sepal_length,versicolor,0.4724824941340288,1633
sepal_width,versicolor,-2.3744237460950974,1633
petal_length,versicolor,1.0835120778404483,1633
petal_width,versicolor,-2.9021078854609463,1633
context,versicolor,3.1150025264244823,1633
sepal_length,virginica,-2.683644832635784,1633
sepal_width,virginica,-2.75059340672727,1633
petal_length,virginica,4.043172801815807,1633
petal_width,virginica,4.610289997331075,1633
context,virginica,-2.770961546590231,1633
sepal_length,setosa,0.4934592668203786,1634
sepal_width,setosa,1.7286700301364477,1634
petal_length,setosa,-2.696468504074246,1634
petal_width,setosa,-1.2521993141185233,1634
context,setosa,0.31198429775228276,1634
sepal_length,versicolor,0.4690862500598949,1634
sepal_width,versicolor,-2.3760065948663316,1634
petal_length,versicolor,1.0815255262932895,1634
petal_width,versicolor,-2.9032477646908372,1634
context,versicolor,3.1157100529459716,1634
sepal_length,virginica,-2.6831077679775888,1634
sepal_width,virginica,-2.750642024035271,1634
petal_length,virginica,4.044410539295404,1634
petal_width,virginica,4.6113549431908485,1634
context,virginica,-2.771741800058881,1634
sepal_length,setosa,0.4935022312658887,1635
sepal_width,setosa,1.7288204124619824,1635
petal_length,setosa,-2.6967105344981825,1635
petal_width,setosa,-1.2523223213591421,1635
context,setosa,0.3120105275051008,1635
sepal_length,versicolor,0.4741409229631344,1635
sepal_width,versicolor,-2.373396769097781,1635
petal_length,versicolor,1.0852332379530492,1635
petal_width,versicolor,-2.9025099181589473,1635
context,versicolor,3.1178510061433404,1635
sepal_length,virginica,-2.6842209263627534,1635
sepal_width,virginica,-2.7514347399912835,1635
petal_length,virginica,4.044359819066997,1635
petal_width,virginica,4.611981633435518,1635
context,virginica,-2.7727797729974024,1635
sepal_length,setosa,0.4935456809553703,1636
sepal_width,setosa,1.7289709788589764,1636
petal_length,setosa,-2.6969521805628056,1636
petal_width,setosa,-1.2524451918117563,1636
context,setosa,0.3120368431631887,1636
sepal_length,versicolor,0.47168977597786954,1636
sepal_width,versicolor,-2.3745822484583337,1636
petal_length,versicolor,1.0841744555070734,1636
petal_width,versicolor,-2.903296352797334,1636
context,versicolor,3.1186908473530806,1636
sepal_length,virginica,-2.6847760010916977,1636
sepal_width,virginica,-2.751984671116093,1636
petal_length,virginica,4.044739291215709,1636
petal_width,virginica,4.612751479997111,1636
context,virginica,-2.7737257737708365,1636
sepal_length,setosa,0.4935897465230603,1637
sepal_width,setosa,1.7291218124029093,1637
petal_length,setosa,-2.697193373050904,1637
petal_width,setosa,-1.252567907429027,1637
context,setosa,0.3120632693957152,1637
sepal_length,versicolor,0.46899693501394757,1637
sepal_width,versicolor,-2.3759608554830827,1637
petal_length,versicolor,1.0829867861492344,1637
petal_width,versicolor,-2.904135057874155,1637
context,versicolor,3.119454517376507,1637
sepal_length,virginica,-2.6850521502114435,1637
sepal_width,virginica,-2.752389834290828,1637
petal_length,virginica,4.045340371482221,1637
petal_width,virginica,4.613602336905825,1637
context,virginica,-2.7746255921333063,1637
sepal_length,setosa,0.4936333053899557,1638
sepal_width,setosa,1.729272292449879,1638
petal_length,setosa,-2.697434660754646,1638
petal_width,setosa,-1.252690617253667,1638
context,setosa,0.31208958404130205,1638
sepal_length,versicolor,0.47590462009773016,1638
sepal_width,versicolor,-2.3724574666470017,1638
petal_length,versicolor,1.0880305154336412,1638
petal_width,versicolor,-2.9029281120640444,1638
context,versicolor,3.1219070412180048,1638
sepal_length,virginica,-2.685713439746765,1638
sepal_width,virginica,-2.7529781928856987,1638
petal_length,virginica,4.045639551096968,1638
petal_width,virginica,4.614346787625184,1638
context,virginica,-2.775594059490637,1638
sepal_length,setosa,0.49367652835003584,1639
sepal_width,setosa,1.7294225040303826,1639
petal_length,setosa,-2.697675954222879,1639
petal_width,setosa,-1.2528133016820644,1639
context,setosa,0.31211582234253726,1639
sepal_length,versicolor,0.47218981547984734,1639
sepal_width,versicolor,-2.3743253398675277,1639
petal_length,versicolor,1.0861406511231582,1639
petal_width,versicolor,-2.9039728081438176,1639
context,versicolor,3.122533112148952,1639
sepal_length,virginica,-2.6859095988090846,1639
sepal_width,virginica,-2.7533545738404457,1639
petal_length,virginica,4.0463002642265105,1639
petal_width,virginica,4.61521404686892,1639
context,virginica,-2.7764892196616238,1639
sepal_length,setosa,0.4937200678859524,1640
sepal_width,setosa,1.7295728232459902,1640
petal_length,setosa,-2.697916946389231,1640
petal_width,setosa,-1.2529358699967255,1640
context,setosa,0.3121421123287505,1640
sepal_length,versicolor,0.46983484058520425,1640
sepal_width,versicolor,-2.3755168587406037,1640
petal_length,versicolor,1.0850273208462393,1640
petal_width,versicolor,-2.9048057150826323,1640
context,versicolor,3.123376638012967,1640
sepal_length,virginica,-2.684730559599964,1640
sepal_width,virginica,-2.753084537653126,1640
petal_length,virginica,4.0480485349072275,1640
petal_width,virginica,4.61645620603515,1640
context,virginica,-2.7771623890800425,1640
sepal_length,setosa,0.4937631275676836,1641
sepal_width,setosa,1.7297228027879212,1641
petal_length,setosa,-2.698158009351884,1641
petal_width,setosa,-1.2530584314088873,1641
context,setosa,0.3121682963652962,1641
sepal_length,versicolor,0.46778506696905103,1641
sepal_width,versicolor,-2.3763946625882033,1641
petal_length,versicolor,1.0838878186538035,1641
petal_width,versicolor,-2.905611356928735,1641
context,versicolor,3.1243167467952286,1641
sepal_length,virginica,-2.6866541450954937,1641
sepal_width,virginica,-2.754251935003603,1641
petal_length,virginica,4.047365992424767,1641
petal_width,virginica,4.616861978682774,1641
context,virginica,-2.778325325324988,1641
sepal_length,setosa,0.49380713216336874,1642
sepal_width,setosa,1.7298732178193261,1642
petal_length,setosa,-2.698398474214353,1642
petal_width,setosa,-1.2531807911345079,1642
context,setosa,0.31219465827522036,1642
sepal_length,versicolor,0.4700824617950402,1642
sepal_width,versicolor,-2.3752156752405984,1642
petal_length,versicolor,1.0857388910978891,1642
petal_width,versicolor,-2.905515437590961,1642
context,versicolor,3.125987173930869,1642
sepal_length,virginica,-2.68663685169241,1642
sepal_width,virginica,-2.754537103638277,1642
petal_length,virginica,4.048196129731859,1642
petal_width,virginica,4.617787082322488,1642
context,virginica,-2.779177255306245,1642
sepal_length,setosa,0.49385033173829224,1643
sepal_width,setosa,1.7300231165967022,1643
petal_length,setosa,-2.6986391669716534,1643
petal_width,setosa,-1.2533031870555371,1643
context,setosa,0.3122208501822587,1643
sepal_length,versicolor,0.47118738105486313,1643
sepal_width,versicolor,-2.3745952776907533,1643
petal_length,versicolor,1.086843228856777,1643
petal_width,versicolor,-2.9055780127457265,1643
context,versicolor,3.1274588498679385,1643
sepal_length,virginica,-2.686273402882432,1643
sepal_width,virginica,-2.7546584177719984,1643
petal_length,virginica,4.049304334733271,1643
petal_width,virginica,4.6187892951329825,1643
context,virginica,-2.7799828492967897,1643
sepal_length,setosa,0.4938942780959138,1644
sepal_width,setosa,1.730173341793976,1644
petal_length,setosa,-2.6988793520509478,1644
petal_width,setosa,-1.2534254114476064,1644
context,setosa,0.312247178765491,1644
sepal_length,versicolor,0.47140631933749283,1644
sepal_width,versicolor,-2.374455219406093,1644
petal_length,versicolor,1.0875161516270397,1644
petal_width,versicolor,-2.9058362789003978,1644
context,versicolor,3.1287483915610603,1644
sepal_length,virginica,-2.6869750909588,1644
sepal_width,virginica,-2.755260896705337,1644
petal_length,virginica,4.049568555471753,1644
petal_width,virginica,4.619527944002145,1644
context,virginica,-2.7809521209147867,1644
sepal_length,setosa,0.4939374716938618,1645
sepal_width,setosa,1.7303230713645723,1645
petal_length,setosa,-2.6991197483234237,1645
petal_width,setosa,-1.253547667800087,1645
context,setosa,0.3122733497501512,1645
sepal_length,versicolor,0.4681343751162889,1645
sepal_width,versicolor,-2.376065552580845,1645
petal_length,versicolor,1.0858452576796291,1645
petal_width,versicolor,-2.90682476651691,1645
context,versicolor,3.1294434014528805,1645
sepal_length,virginica,-2.687244539442064,1645
sepal_width,virginica,-2.7556616522112045,1645
petal_length,virginica,4.050179809865724,1645
petal_width,virginica,4.620379793610228,1645
context,virginica,-2.7818519853396237,1645
sepal_length,setosa,0.4939806640830686,1646
sepal_width,setosa,1.7304727240787248,1646
petal_length,setosa,-2.6993599962745294,1646
petal_width,setosa,-1.253669849864618,1646
context,setosa,0.3122995108890143,1646
sepal_length,versicolor,0.46935773685822413,1646
sepal_width,versicolor,-2.375428063649577,1646
petal_length,versicolor,1.087079024037334,1646
petal_width,versicolor,-2.906894716282616,1646
context,versicolor,3.1309173137055524,1646
sepal_length,virginica,-2.687286719050188,1646
sepal_width,virginica,-2.7559656617750825,1646
petal_length,virginica,4.050960266644441,1646
petal_width,virginica,4.621293780186793,1646
context,virginica,-2.7827155147346034,1646
sepal_length,setosa,0.49402341310016973,1647
sepal_width,setosa,1.730622061725675,1647
petal_length,setosa,-2.6996002979356,1647
petal_width,setosa,-1.2537920207820328,1647
context,setosa,0.31232557207984174,1647
sepal_length,versicolor,0.46860327953924885,1647
sepal_width,versicolor,-2.375751011374979,1647
petal_length,versicolor,1.086925021025464,1647
petal_width,versicolor,-2.9074140645210536,1647
context,versicolor,3.1320623231857794,1647
sepal_length,virginica,-2.688015353280657,1647
sepal_width,virginica,-2.756577079950418,1647
petal_length,virginica,4.0512042745506776,1647
petal_width,virginica,4.6220164958369905,1647
context,virginica,-2.783691219806569,1647
sepal_length,setosa,0.4940665384431717,1648
sepal_width,setosa,1.7307715286702392,1648
petal_length,setosa,-2.699840272604672,1648
petal_width,setosa,-1.2539140686131587,1648
context,setosa,0.3123516974671791,1648
sepal_length,versicolor,0.4687449400602047,1648
sepal_width,versicolor,-2.375662192532245,1648
petal_length,versicolor,1.0875390464911225,1648
petal_width,versicolor,-2.9076489847636897,1648
context,versicolor,3.1333480904765674,1648
sepal_length,virginica,-2.6890232831289778,1648
sepal_width,virginica,-2.757329124321664,1648
petal_length,virginica,4.051230929949988,1648
petal_width,virginica,4.622657106148891,1648
context,virginica,-2.784709004918061,1648
sepal_length,setosa,0.49410992353037414,1649
sepal_width,setosa,1.7309210795305443,1649
petal_length,setosa,-2.7000799671583255,1649
petal_width,setosa,-1.2540360118559113,1649
context,setosa,0.3123778634763874,1649
sepal_length,versicolor,0.47042098331659754,1649
sepal_width,versicolor,-2.374794157501433,1649
petal_length,versicolor,1.0892069401475126,1649
petal_width,versicolor,-2.907568568542897,1649
context,versicolor,3.134898723033014,1649
sepal_length,virginica,-2.688967747413023,1649
sepal_width,virginica,-2.7575893885829452,1649
petal_length,virginica,4.05209541376915,1649
petal_width,virginica,4.623582036259734,1649
context,virginica,-2.7855603893038703,1649
sepal_length,setosa,0.4941530713729903,1650
sepal_width,setosa,1.7310704096323797,1650
petal_length,setosa,-2.7003196290133844,1650
petal_width,setosa,-1.2541579150553008,1650
context,setosa,0.3124039728319626,1650
sepal_length,versicolor,0.47139742520151595,1650
sepal_width,versicolor,-2.3741676459654077,1650
petal_length,versicolor,1.0900326678035919,1650
petal_width,versicolor,-2.907774281651019,1650
context,versicolor,3.1363439542012572,1650
sepal_length,virginica,-2.689942497355295,1650
sepal_width,virginica,-2.758316460675206,1650
petal_length,virginica,4.052139321056895,1650
petal_width,virginica,4.624246722793726,1650
context,virginica,-2.7865713264875875,1650
sepal_length,setosa,0.4941961461019991,1651
sepal_width,setosa,1.7312196195998093,1651
petal_length,setosa,-2.7005591758662093,1651
petal_width,setosa,-1.2542797560415673,1651
context,setosa,0.3124300579134101,1651
sepal_length,versicolor,0.46712627018099084,1651
sepal_width,versicolor,-2.3762788074811723,1651
petal_length,versicolor,1.0877879831597204,1651
petal_width,versicolor,-2.9089218158260994,1651
context,versicolor,3.1368414023757567,1651
sepal_length,virginica,-2.6899267313799275,1651
sepal_width,virginica,-2.7585917845918893,1651
petal_length,virginica,4.05296538156204,1651
petal_width,virginica,4.6251642767414,1651
context,virginica,-2.787424252080234,1651
sepal_length,setosa,0.494239805566134,1652
sepal_width,setosa,1.7313690841623,1652
petal_length,setosa,-2.7007982866008273,1652
petal_width,setosa,-1.2544014457395558,1652
context,setosa,0.31245624732147514,1652
sepal_length,versicolor,0.46667329476313973,1652
sepal_width,versicolor,-2.376365242664317,1652
petal_length,versicolor,1.0876529870748244,1652
petal_width,versicolor,-2.9094446399430502,1652
context,versicolor,3.138045079703718,1652
sepal_length,virginica,-2.6889590184492844,1652
sepal_width,virginica,-2.7584215864195367,1652
petal_length,virginica,4.054542541457466,1652
petal_width,virginica,4.626337716600514,1652
context,virginica,-2.788129638137451,1652
sepal_length,setosa,0.49428265507492675,1653
sepal_width,setosa,1.7315180226146152,1653
petal_length,setosa,-2.701037638478394,1653
petal_width,setosa,-1.2545231759130198,1653
context,setosa,0.31248226620135744,1653
sepal_length,versicolor,0.4679116483490573,1653
sepal_width,versicolor,-2.3757008589709727,1653
petal_length,versicolor,1.0889018742152958,1653
petal_width,versicolor,-2.9094929416386277,1653
context,versicolor,3.1394961358637254,1653
sepal_length,virginica,-2.6893933900930818,1653
sepal_width,virginica,-2.758911085708373,1653
petal_length,virginica,4.05501683600561,1653
petal_width,virginica,4.627129270718981,1653
context,virginica,-2.78905369479692,1653
sepal_length,setosa,0.4943257867804631,1654
sepal_width,setosa,1.7316670335888695,1654
petal_length,setosa,-2.7012767057649762,1654
petal_width,setosa,-1.2546447955276887,1654
context,setosa,0.31250833162259917,1654
sepal_length,versicolor,0.4682150448699838,1654
sepal_width,versicolor,-2.3754877491289097,1654
petal_length,versicolor,1.0894944706017673,1654
petal_width,versicolor,-2.909743420782904,1654
context,versicolor,3.140807139946284,1654
sepal_length,virginica,-2.68952952344091,1654
sepal_width,virginica,-2.7592572314965196,1654
petal_length,virginica,4.05572776987214,1654
petal_width,virginica,4.62799889970412,1654
context,virginica,-2.7899303273764224,1654
sepal_length,setosa,0.49436874376173984,1655
sepal_width,setosa,1.731815887678326,1655
petal_length,setosa,-2.701515706755634,1655
petal_width,setosa,-1.254766369417758,1655
context,setosa,0.3125343516929433,1655
sepal_length,versicolor,0.46765518890193986,1655
sepal_width,versicolor,-2.375682769224108,1655
petal_length,versicolor,1.0895683271260166,1655
petal_width,versicolor,-2.9101642947073696,1655
context,versicolor,3.1419704744514845,1655
sepal_length,virginica,-2.6901179418148375,1655
sepal_width,virginica,-2.75980314972776,1655
petal_length,virginica,4.056080330598979,1655
petal_width,virginica,4.628756976464051,1655
context,virginica,-2.790880726146429,1655
sepal_length,setosa,0.49441233759261105,1656
sepal_width,setosa,1.7319650148959036,1656
petal_length,setosa,-2.701754252491739,1656
petal_width,setosa,-1.254887783074417,1656
context,setosa,0.3125604878996704,1656
sepal_length,versicolor,0.4656720642239593,1656
sepal_width,versicolor,-2.376725732981416,1656
petal_length,versicolor,1.088816223110503,1656
petal_width,versicolor,-2.9108918226876637,1656
context,versicolor,3.1428719519968498,1656
sepal_length,virginica,-2.690552449387445,1656
sepal_width,virginica,-2.7602806682597905,1656
petal_length,virginica,4.056558105162511,1656
petal_width,virginica,4.629551682487306,1656
context,virginica,-2.7918039524039786,1656
sepal_length,setosa,0.4944555491604318,1657
